gene,pval,padj,celltype,condition,chromosome
Tango2,7.801006199115138e-203,5.0467103470315195e-201,Cardiomyocyte,F1_Aged,16
Tbc1d31,8.6473588047271e-4,0.0051040508066926,Cardiomyocyte,F1_Aged,15
Tbc1d32,0.00386063001719506,0.0216155582967888,Cardiomyocyte,F1_Aged,10
Tbc1d4,1.0954408955326199e-82,1.50686543398108e-81,Cardiomyocyte,F1_Aged,14
Tbc1d5,4.35522832432541e-53,4.83963637264323e-52,Cardiomyocyte,F1_Aged,17
Tcaim,7.455934367033539e-206,5.025787058267599e-204,Cardiomyocyte,F1_Aged,9
Tcf4,5.62235861234863e-47,5.94441604742491e-46,Cardiomyocyte,F1_Aged,18
Tcf7l2,2.21246258225434e-187,1.00390489669791e-185,Cardiomyocyte,F1_Aged,19
Tcp1,7.02806424421076e-28,6.4315646739038e-27,Cardiomyocyte,F1_Aged,17
Tcp11l2,1.00158642976363e-120,1.93049136639397e-119,Cardiomyocyte,F1_Aged,10
Tdp1,0.0600878188675234,0.281443590308529,Cardiomyocyte,F1_Aged,12
Tead1,4.5008211281922405e-68,5.59094396418405e-67,Cardiomyocyte,F1_Aged,7
Tecrl,1.10070433913938e-72,1.41296702395613e-71,Cardiomyocyte,F1_Aged,5
Teddm2,0.0528158461680765,0.251225595958752,Cardiomyocyte,F1_Aged,1
Tef,3.07038924495808e-34,2.93732405952505e-33,Cardiomyocyte,F1_Aged,15
Tent4b,0.0178013444011865,0.0926804655915162,Cardiomyocyte,F1_Aged,8
Tent5a,4.54118005288164e-211,3.45024075180565e-209,Cardiomyocyte,F1_Aged,9
Tesk2,0.0551799749099638,0.260887088322506,Cardiomyocyte,F1_Aged,4
Tet2,7.48912528188331e-91,1.0971736455566297e-89,Cardiomyocyte,F1_Aged,3
Tfdp2,7.16475468189676e-272,2.22926224245302e-269,Cardiomyocyte,F1_Aged,9
Tfrc,1.24597069029384e-7,8.75394891438704e-7,Cardiomyocyte,F1_Aged,16
Tgfb2,6.537810062077029e-22,5.68815591819059e-21,Cardiomyocyte,F1_Aged,1
Tgfbr1,4.9280264211144e-4,0.00298345855152086,Cardiomyocyte,F1_Aged,4
Tgm2,8.75104388657973e-71,1.1081263712192199e-69,Cardiomyocyte,F1_Aged,2
Them7,3.42046356442674e-7,2.37758605637918e-6,Cardiomyocyte,F1_Aged,2
Thrb,1.24566128847516e-187,5.73179637950472e-186,Cardiomyocyte,F1_Aged,14
Thsd4,0.00142717428768834,0.00828166678131047,Cardiomyocyte,F1_Aged,9
Thsd7a,2.83727800117757e-50,3.0897957432823697e-49,Cardiomyocyte,F1_Aged,6
Timm23,1.7117446762168299e-34,1.63996183495613e-33,Cardiomyocyte,F1_Aged,14
Timp3,5.85107280429931e-88,8.458165863560109e-87,Cardiomyocyte,F1_Aged,10
Tiparp,4.05850140423447e-9,2.93343453266239e-8,Cardiomyocyte,F1_Aged,3
Tlr4,2.8854475927424997e-142,6.757532104293709e-141,Cardiomyocyte,F1_Aged,4
Tm2d1,0.0890940510616453,0.392277984930452,Cardiomyocyte,F1_Aged,4
Tmcc1,1.4321079600930697e-132,3.0882486505769394e-131,Cardiomyocyte,F1_Aged,6
Tmed2,1.29600722718972e-24,1.1552675610446999e-23,Cardiomyocyte,F1_Aged,5
Tmed5,3.2684775070830295e-179,1.2562489430165e-177,Cardiomyocyte,F1_Aged,5
Tmem108,4.11657414585176e-10,3.0496253366207905e-9,Cardiomyocyte,F1_Aged,9
Tmem116,1.90010946053399e-39,1.8925785388916301e-38,Cardiomyocyte,F1_Aged,5
Tmem135,2.7604950027007502e-67,3.39681249484872e-66,Cardiomyocyte,F1_Aged,7
Tmem144,4.7594109537770903e-39,4.72613847598473e-38,Cardiomyocyte,F1_Aged,3
Tmem150c,3.45831564462542e-6,2.32236736094373e-5,Cardiomyocyte,F1_Aged,5
Tmem163,1.2474862686512899e-12,9.715226793048339e-12,Cardiomyocyte,F1_Aged,1
Tmem170,0.0905406334855448,0.397575604297413,Cardiomyocyte,F1_Aged,8
Tmem178b,8.00647456545695e-41,8.060755748951569e-40,Cardiomyocyte,F1_Aged,6
Tmem201,0.0179875349101143,0.0935008377905227,Cardiomyocyte,F1_Aged,4
Tmem214,0.0459128470322509,0.22271309763083,Cardiomyocyte,F1_Aged,5
Tmem243,1.86085883717411e-5,1.2183218078252e-4,Cardiomyocyte,F1_Aged,5
Tmem245,7.84364310481965e-47,8.27954184925551e-46,Cardiomyocyte,F1_Aged,4
Tmem65,1.6872148912739697e-165,5.274766554824939e-164,Cardiomyocyte,F1_Aged,15
Tmprss13,1.30271678173135e-5,8.5805962216055e-5,Cardiomyocyte,F1_Aged,9
Tmtc1,5.00488499237183e-293,2.33585344172116e-293,Cardiomyocyte,F1_Aged,6
Tmx1,9.195202010773371e-15,7.34492053036592e-14,Cardiomyocyte,F1_Aged,12
Tnfaip8,6.471417139997659e-97,9.879495231949698e-96,Cardiomyocyte,F1_Aged,18
Tnfsf13b,1.41535720546367e-16,1.1531102220074302e-15,Cardiomyocyte,F1_Aged,8
Tnik,1.6477526032486096e-184,6.991178902354819e-183,Cardiomyocyte,F1_Aged,3
Tnnc1,6.597569940749939e-94,9.86465034161558e-93,Cardiomyocyte,F1_Aged,14
Tnni3,7.347273488037209e-184,3.0577761127920496e-182,Cardiomyocyte,F1_Aged,7
Tnnt2,7.32946094478199e-8,5.19985861164012e-7,Cardiomyocyte,F1_Aged,1
Tnrc6b,1.1457707683024997e-229,1.29077003449802e-227,Cardiomyocyte,F1_Aged,15
Tnrc6c,1.26508486975767e-72,1.61762515440246e-71,Cardiomyocyte,F1_Aged,11
Tob1,6.3670741950963e-5,4.0548209347718e-4,Cardiomyocyte,F1_Aged,11
Tob2,1.3520545616129199e-192,6.69267007998398e-191,Cardiomyocyte,F1_Aged,15
Tom1l2,2.1330938143657895e-203,1.39376349830661e-201,Cardiomyocyte,F1_Aged,11
Top1,2.27147864777657e-190,1.0677583801850399e-188,Cardiomyocyte,F1_Aged,2
Tox,7.0419972663134e-4,0.0041943856096711,Cardiomyocyte,F1_Aged,4
Tox3,0.0216923078209703,0.111166697491937,Cardiomyocyte,F1_Aged,8
Tpm1,2.5731092247761495e-43,2.6435056092275696e-42,Cardiomyocyte,F1_Aged,9
Tra2a,1.14100817391145e-114,2.0538147130405997e-113,Cardiomyocyte,F1_Aged,6
Trabd2b,5.39734772705961e-135,1.1874164999531099e-133,Cardiomyocyte,F1_Aged,4
Trafd1,6.51970058837017e-6,4.34247947445573e-5,Cardiomyocyte,F1_Aged,5
Trak2,1.3860093426594898e-145,3.41742831884418e-144,Cardiomyocyte,F1_Aged,1
Trim12c,0.0131896479687161,0.0697258574656883,Cardiomyocyte,F1_Aged,7
Trim24,1.1512861041235399e-54,1.30372675985151e-53,Cardiomyocyte,F1_Aged,6
Trim26,4.8701849266919e-11,3.6873451113563e-10,Cardiomyocyte,F1_Aged,17
Trim35,0.0197035295590328,0.101853530173038,Cardiomyocyte,F1_Aged,14
Trim54,4.844819098662959e-184,2.0292338455553696e-182,Cardiomyocyte,F1_Aged,5
Trim55,9.166475846131469e-182,3.6744633851916e-180,Cardiomyocyte,F1_Aged,3
Trim63,9.863212557968679e-157,2.7898801235397096e-155,Cardiomyocyte,F1_Aged,4
Trim7,2.92587502624712e-21,2.5088802390418198e-20,Cardiomyocyte,F1_Aged,11
Trim72,0.0500053061112492,0.240069559243866,Cardiomyocyte,F1_Aged,7
Trip11,2.3744054300559997e-103,3.88831205012177e-102,Cardiomyocyte,F1_Aged,12
Trp53inp1,0.0524409862256708,0.250291748720623,Cardiomyocyte,F1_Aged,4
Trpc3,2.21473085074675e-16,1.79988201228598e-15,Cardiomyocyte,F1_Aged,3
Trpm7,8.693192569470008e-152,2.2996485930735598e-150,Cardiomyocyte,F1_Aged,2
Tsnax,1.1560164575812299e-141,2.6690500119560893e-140,Cardiomyocyte,F1_Aged,8
Tspan18,0.0420530727693447,0.205823803351984,Cardiomyocyte,F1_Aged,2
Ttc19,3.8904386144727096e-19,3.26317405737672e-18,Cardiomyocyte,F1_Aged,11
Ttc4,1.28792554795799e-5,8.49173111035068e-5,Cardiomyocyte,F1_Aged,4
Ttll1,0.0243155191364171,0.123832893248129,Cardiomyocyte,F1_Aged,15
Ttll7,0.0217334136869651,0.111290066638425,Cardiomyocyte,F1_Aged,3
Ttn,2.30767618544214e-67,2.85035088765197e-66,Cardiomyocyte,F1_Aged,2
Ttpa,4.83098099368171e-6,3.23418338245044e-5,Cardiomyocyte,F1_Aged,4
Txlnb,2.14524163260031e-72,2.73236039520671e-71,Cardiomyocyte,F1_Aged,10
Txndc11,6.16313181343948e-23,5.40535614349175e-22,Cardiomyocyte,F1_Aged,16
Txnrd1,0.00502739085211074,0.0279090669733998,Cardiomyocyte,F1_Aged,10
Uba3,0.0359722658771729,0.178197714360461,Cardiomyocyte,F1_Aged,6
Ubap1,3.9219918170341e-13,3.0763858982593996e-12,Cardiomyocyte,F1_Aged,4
Ubc,7.61367155914113e-61,9.045041812259659e-60,Cardiomyocyte,F1_Aged,5
Ube2b,1.2435800793353698e-260,3.1252123993758897e-258,Cardiomyocyte,F1_Aged,11
Ube2d3,2.1260768906791896e-118,3.98045455693347e-117,Cardiomyocyte,F1_Aged,3
Ube2e2,2.4716171031418e-109,4.227629882703799e-108,Cardiomyocyte,F1_Aged,14
Ube2h,6.065637572010889e-172,2.1657309232524095e-170,Cardiomyocyte,F1_Aged,6
Ube2j1,0.00773676207298182,0.0419518700289321,Cardiomyocyte,F1_Aged,4
Ubn2,1.2932203352675401e-180,5.15237906746228e-179,Cardiomyocyte,F1_Aged,6
Ubr2,1.19982224870292e-216,9.799548216281098e-215,Cardiomyocyte,F1_Aged,17
Ubr3,1.9231803067284798e-208,1.3962289026848698e-206,Cardiomyocyte,F1_Aged,2
Ubr5,2.23922240109685e-259,5.4189182106543705e-257,Cardiomyocyte,F1_Aged,15
Uck2,1.4714671894621395e-235,2.13657035909903e-233,Cardiomyocyte,F1_Aged,1
Ufl1,0.0682945689216178,0.313302284069871,Cardiomyocyte,F1_Aged,4
Ugp2,2.3093474180240198e-197,1.2574396691140799e-195,Cardiomyocyte,F1_Aged,11
Umad1,0.0378992034347647,0.186470930152675,Cardiomyocyte,F1_Aged,6
Ush1c,0.0296626882803993,0.14874597484584,Cardiomyocyte,F1_Aged,7
Usp13,2.1840303549406203e-233,2.7981283018003895e-231,Cardiomyocyte,F1_Aged,3
Usp15,5.05780775622468e-32,4.76191871457811e-31,Cardiomyocyte,F1_Aged,10
Usp16,0.0836283882904991,0.371691627051861,Cardiomyocyte,F1_Aged,16
Usp25,1.26724387654986e-8,9.10909954826927e-8,Cardiomyocyte,F1_Aged,16
Usp28,1.74254230134549e-208,1.27930015696533e-206,Cardiomyocyte,F1_Aged,9
Usp34,1.7275090057109e-114,3.1009735833283e-113,Cardiomyocyte,F1_Aged,11
Usp53,0.0807792136135892,0.361267201746196,Cardiomyocyte,F1_Aged,3
Usp54,3.71897820183483e-41,3.74996968685012e-40,Cardiomyocyte,F1_Aged,14
Vamp2,7.49129392250588e-7,5.14701519344411e-6,Cardiomyocyte,F1_Aged,11
Vav2,0.00366480006833038,0.0205896849926661,Cardiomyocyte,F1_Aged,2
Vcl,1.1569405847323698e-98,1.78710396705469e-97,Cardiomyocyte,F1_Aged,14
Vegfa,0,0,Cardiomyocyte,F1_Aged,17
Vldlr,1.25968509055034e-155,3.502460587938699e-154,Cardiomyocyte,F1_Aged,19
Vps13a,1.53320780202564e-191,7.4207257618041e-190,Cardiomyocyte,F1_Aged,19
Vps13b,3.70639941960318e-125,7.4287158919285795e-124,Cardiomyocyte,F1_Aged,15
Vps13d,9.76287711119712e-189,4.55647421746871e-187,Cardiomyocyte,F1_Aged,4
Vps8,5.082430872000659e-95,7.651751916509759e-94,Cardiomyocyte,F1_Aged,16
Vwa8,1.5633301365380698e-197,8.65660941706758e-196,Cardiomyocyte,F1_Aged,14
Wac,1.1379120630238999e-43,1.1727314542268398e-42,Cardiomyocyte,F1_Aged,18
Washc4,0.0744352257703505,0.337749836932965,Cardiomyocyte,F1_Aged,10
Wbp1,3.7702699242096003e-10,2.8026102030472703e-9,Cardiomyocyte,F1_Aged,6
Wdfy1,0.0676027859394268,0.310650090849249,Cardiomyocyte,F1_Aged,1
Wdfy2,0.0533095401048163,0.252958994222854,Cardiomyocyte,F1_Aged,14
Wdpcp,0.0213904836687446,0.109878475071994,Cardiomyocyte,F1_Aged,11
Wdr3,0.0662987515668389,0.306676181121509,Cardiomyocyte,F1_Aged,3
Wdr33,1.30213308578315e-74,1.69147864463362e-73,Cardiomyocyte,F1_Aged,18
Wdr70,0.0662314820590951,0.306676181121509,Cardiomyocyte,F1_Aged,15
Wfs1,0.0192260715618521,0.0996218489969401,Cardiomyocyte,F1_Aged,5
Wipf2,0.0066591407038169,0.0363498958719629,Cardiomyocyte,F1_Aged,11
Wnk1,7.17731731377002e-51,7.85537543185482e-50,Cardiomyocyte,F1_Aged,6
Wnk2,1.55881169760141e-179,6.06266406674264e-178,Cardiomyocyte,F1_Aged,13
Wnt5b,0.0969440270489157,0.419625444471686,Cardiomyocyte,F1_Aged,6
Wwc2,7.281025962391279e-118,1.34771171779786e-116,Cardiomyocyte,F1_Aged,8
Xirp1,2.23098425186911e-250,3.9397975950575e-248,Cardiomyocyte,F1_Aged,9
Xrcc4,0.0016678094971282,0.00962673785709864,Cardiomyocyte,F1_Aged,13
Yipf7,3.12535753996936e-131,6.6087657495662796e-130,Cardiomyocyte,F1_Aged,5
Ythdf3,7.966192954189689e-169,2.6025552381337698e-167,Cardiomyocyte,F1_Aged,3
Ywhag,7.31110386320808e-68,9.047491030719991e-67,Cardiomyocyte,F1_Aged,5
Ywhaq,0.00513914212466897,0.0284569107140568,Cardiomyocyte,F1_Aged,12
Zbtb26,0.0582452472960255,0.273794565346929,Cardiomyocyte,F1_Aged,2
Zbtb38,7.21778396043346e-113,1.28154892384435e-111,Cardiomyocyte,F1_Aged,9
Zbtb46,0.0280905564248408,0.141296147559592,Cardiomyocyte,F1_Aged,2
Zbtb7c,6.5815822313673e-4,0.00394171020162732,Cardiomyocyte,F1_Aged,18
Zc2hc1a,0.0924363211573971,0.404811610216108,Cardiomyocyte,F1_Aged,3
Zcchc7,1.6794932421405498e-167,5.4058171646041094e-166,Cardiomyocyte,F1_Aged,4
Zdhhc14,8.39531336477852e-53,9.31323896866942e-52,Cardiomyocyte,F1_Aged,17
Zdhhc20,0.0900469666188281,0.395940026842142,Cardiomyocyte,F1_Aged,14
Zfand3,2.38872050363896e-64,2.87438301487605e-63,Cardiomyocyte,F1_Aged,17
Zfas1,2.53779322300986e-10,1.8950789621881603e-9,Cardiomyocyte,F1_Aged,2
Zfhx2,0.00273803658427925,0.0155839120572131,Cardiomyocyte,F1_Aged,14
Zfp106,5.97534458241093e-81,8.06671518625475e-80,Cardiomyocyte,F1_Aged,2
Zfp207,1.21626582766884e-7,8.55444662862022e-7,Cardiomyocyte,F1_Aged,11
Zfp217,9.72933512532866e-39,9.64665792244271e-38,Cardiomyocyte,F1_Aged,2
Zfp36,0.00949092606763539,0.0508309105950243,Cardiomyocyte,F1_Aged,7
Zfp36l1,0.059698751100184,0.280022713344294,Cardiomyocyte,F1_Aged,12
Zfp385b,1.6934786728115298e-70,2.1279210861827898e-69,Cardiomyocyte,F1_Aged,2
Zfp445,1.45600259642276e-64,1.75526217066906e-63,Cardiomyocyte,F1_Aged,9
Zfp521,2.0843693599481398e-119,3.9362050282951292e-118,Cardiomyocyte,F1_Aged,18
Zfp568,4.5185137151338e-162,1.3481264207618399e-160,Cardiomyocyte,F1_Aged,7
Zfp697,2.30042618777175e-41,2.32677781902487e-40,Cardiomyocyte,F1_Aged,3
Zfp704,0.00258622140072842,0.0147713030003142,Cardiomyocyte,F1_Aged,3
Zfp706,0.0204476953300692,0.105533365945239,Cardiomyocyte,F1_Aged,15
Zfp710,5.2286717115942095e-98,8.019751399895909e-97,Cardiomyocyte,F1_Aged,7
Zfp788,2.30158070903317e-5,1.4993547709693e-4,Cardiomyocyte,F1_Aged,7
Zfp809,1.30873112496227e-56,1.5055016145252598e-55,Cardiomyocyte,F1_Aged,9
Zfp810,0.00373588645781017,0.0209530318586538,Cardiomyocyte,F1_Aged,9
Zfp934,0.0531616543919955,0.252440588515479,Cardiomyocyte,F1_Aged,13
Zfp945,0.00277197568949559,0.0157633500044945,Cardiomyocyte,F1_Aged,17
Zfp948,0.0457394622223243,0.222036884220406,Cardiomyocyte,F1_Aged,17
Zfp952,0.0795931782719399,0.356695354477953,Cardiomyocyte,F1_Aged,17
Zfp955b,6.67389147925621e-7,4.59023230794317e-6,Cardiomyocyte,F1_Aged,17
Zfp968-ps,2.88617613208146e-50,3.13781611431286e-49,Cardiomyocyte,F1_Aged,2
Zfr,2.0848291503397898e-207,1.4806819204695899e-205,Cardiomyocyte,F1_Aged,15
Zhx1,6.40799314277224e-14,5.07513056907562e-13,Cardiomyocyte,F1_Aged,15
Zhx2,1.30587338409098e-34,1.25294811918509e-33,Cardiomyocyte,F1_Aged,15
Zkscan3,4.303893044040729e-168,1.3990864253612998e-166,Cardiomyocyte,F1_Aged,13
Zkscan5,3.92716740841477e-7,2.7268981771075602e-06,Cardiomyocyte,F1_Aged,5
Zmiz1,4.4836725514064196e-23,3.9376769423238697e-22,Cardiomyocyte,F1_Aged,14
Zmynd8,2.45639832814077e-207,1.7258179221582598e-205,Cardiomyocyte,F1_Aged,2
Znrf1,4.0327049585038995e-77,5.3017493357876193e-76,Cardiomyocyte,F1_Aged,8
Zranb1,4.60134298709324e-19,3.84957427370899e-18,Cardiomyocyte,F1_Aged,7
Zscan22,0.0525705278924643,0.250726882663767,Cardiomyocyte,F1_Aged,7
Zswim6,3.2419646426463902e-74,4.20297559028799e-73,Cardiomyocyte,F1_Aged,13
Zswim7,5.10886289047086e-7,3.5361557337221e-6,Cardiomyocyte,F1_Aged,11
1110002L01Rik,6.44743061986966e-7,4.66757653325776e-6,Cardiomyocyte,F1_Young,12
1110019D14Rik,0.00305546585353279,0.0191915614914361,Cardiomyocyte,F1_Young,6
1500004A13Rik,0.0130637273090256,0.0771811015728642,Cardiomyocyte,F1_Young,3
1700017G19Rik,4.77341537068925e-8,3.58616638324133e-7,Cardiomyocyte,F1_Young,3
1700025G04Rik,5.32618714241114e-47,5.83515493683693e-46,Cardiomyocyte,F1_Young,1
1700087I21Rik,1.2239393087378898e-25,1.14382691762051e-24,Cardiomyocyte,F1_Young,14
1700123M08Rik,0.0756625389971078,0.387085816244434,Cardiomyocyte,F1_Young,4
1700123O12Rik,6.2991900286953e-4,0.00413334086138221,Cardiomyocyte,F1_Young,4
1810037I17Rik,7.78319219994984e-10,6.03858232569693e-9,Cardiomyocyte,F1_Young,3
2210408F21Rik,5.2571573028694484e-107,9.082954129999648e-106,Cardiomyocyte,F1_Young,6
2310015A10Rik,0.00242313931889845,0.0152977720767304,Cardiomyocyte,F1_Young,12
2610005L07Rik,0.00312031974177636,0.0195194038207673,Cardiomyocyte,F1_Young,8
2610008E11Rik,8.065329644863731e-9,6.1720785669379e-8,Cardiomyocyte,F1_Young,10
2610035D17Rik,1.74484998997296e-13,1.4407275419214499e-12,Cardiomyocyte,F1_Young,11
2900093K20Rik,1.9761882992613e-5,1.3788607952311e-4,Cardiomyocyte,F1_Young,2
4632427E13Rik,8.032825041855989e-139,1.75696683894212e-137,Cardiomyocyte,F1_Young,7
4732440D04Rik,4.52433591885671e-106,7.68763194146232e-105,Cardiomyocyte,F1_Young,1
4732463B04Rik,0.00937860710830758,0.0562716426498455,Cardiomyocyte,F1_Young,12
4833420G17Rik,2.809954936981e-8,2.12399534942388e-7,Cardiomyocyte,F1_Young,13
4930402D18Rik,9.30674387627082e-5,6.3711427556979e-4,Cardiomyocyte,F1_Young,15
4930412C18Rik,7.6361103669951e-4,0.00497355108169231,Cardiomyocyte,F1_Young,4
4930481A15Rik,2.60163005126919e-17,2.23493790476719e-16,Cardiomyocyte,F1_Young,19
4930522O17Rik,9.64346667875657e-7,6.92443567806409e-6,Cardiomyocyte,F1_Young,4
4930523C07Rik,0.00162399884987188,0.0103479596136464,Cardiomyocyte,F1_Young,1
4933431K23Rik,0.00236612925068738,0.014953161084262,Cardiomyocyte,F1_Young,8
5031425E22Rik,2.7321444055237394e-153,7.326898562291489e-152,Cardiomyocyte,F1_Young,5
5830417I10Rik,4.60858116638851e-18,3.99237761717477e-17,Cardiomyocyte,F1_Young,3
6820431F20Rik,8.149004088165871e-9,6.22838379378031e-8,Cardiomyocyte,F1_Young,8
9330136K24Rik,4.6639537562469e-4,0.00308661660606557,Cardiomyocyte,F1_Young,17
9330158H04Rik,0.0109061840873921,0.0648691836557707,Cardiomyocyte,F1_Young,6
9330159M07Rik,5.951583107041209e-107,1.02540124592822e-105,Cardiomyocyte,F1_Young,9
9430037G07Rik,1.98959412694573e-14,1.65611559716616e-13,Cardiomyocyte,F1_Young,9
9530026P05Rik,1.40366798298996e-142,3.2794788329856394e-141,Cardiomyocyte,F1_Young,6
A330102I10Rik,2.5497461576162197e-35,2.57816955740604e-34,Cardiomyocyte,F1_Young,13
A730017L22Rik,5.1298908085408295e-11,4.07222220168338e-10,Cardiomyocyte,F1_Young,2
A930002C04Rik,1.18406203925873e-5,8.28037943100664e-5,Cardiomyocyte,F1_Young,13
A930015D03Rik,0.00109906730917453,0.00706887086860116,Cardiomyocyte,F1_Young,17
A930029G22Rik,3.4659790903526095e-11,2.77278327228209e-10,Cardiomyocyte,F1_Young,17
AI839979,3.4532251247601e-4,0.00230264784535355,Cardiomyocyte,F1_Young,5
Aak1,2.5316591598380496e-201,1.8589611545096498e-199,Cardiomyocyte,F1_Young,6
Aamdc,0.0391041461173334,0.214585741327147,Cardiomyocyte,F1_Young,7
Abca8a,7.97506297760106e-7,5.75323841471852e-6,Cardiomyocyte,F1_Young,11
Abcb4,0.0343853339211982,0.191243227796168,Cardiomyocyte,F1_Young,5
Abcc5,4.5054923664143805e-58,5.492070536767559e-57,Cardiomyocyte,F1_Young,16
Abcc9,8.20830870034232e-32,8.12662087700023e-31,Cardiomyocyte,F1_Young,6
Abhd18,1.74663817246171e-178,6.691468476859529e-177,Cardiomyocyte,F1_Young,3
Abhd2,4.898200096338169e-31,4.7803952838945896e-30,Cardiomyocyte,F1_Young,7
Ablim3,1.9402859211053e-4,0.00131080871428012,Cardiomyocyte,F1_Young,18
Abra,1.4054574424044998e-105,2.3815553584480598e-104,Cardiomyocyte,F1_Young,15
Abtb2,9.72171901475687e-118,1.7899571009856798e-116,Cardiomyocyte,F1_Young,2
Acacb,9.033000970928069e-118,1.6681302391821698e-116,Cardiomyocyte,F1_Young,5
Acadl,2.48581715323797e-52,2.82887826589886e-51,Cardiomyocyte,F1_Young,1
Aco2,2.2365444124973797e-219,3.1352286218826794e-217,Cardiomyocyte,F1_Young,15
Acot7,0.00982057695617067,0.0586950762264154,Cardiomyocyte,F1_Young,4
Acsl1,3.10254079443351e-275,2.73378166000941e-272,Cardiomyocyte,F1_Young,8
Acsm5,2.3412206265175903e-9,1.80282756858433e-8,Cardiomyocyte,F1_Young,7
Acss1,3.92857250419586e-90,5.983070421204949e-89,Cardiomyocyte,F1_Young,2
Actc1,4.95206641803064e-77,6.879357132075e-76,Cardiomyocyte,F1_Young,2
Actg1,2.4752875797922897e-30,2.40056191700611e-29,Cardiomyocyte,F1_Young,11
Actn1,0.0385771399834097,0.212071122475643,Cardiomyocyte,F1_Young,12
Actr3b,0.077058936428144,0.393040984821251,Cardiomyocyte,F1_Young,5
Adam19,1.51432339989297e-209,1.4369764200830499e-207,Cardiomyocyte,F1_Young,11
Adam22,3.73742856550225e-48,4.15359628685007e-47,Cardiomyocyte,F1_Young,5
Adamts1,4.44269249203249e-7,3.23524525275755e-6,Cardiomyocyte,F1_Young,16
Adamts9,0.0549408752273634,0.292385952029661,Cardiomyocyte,F1_Young,6
Adamtsl5,1.3029616078776999e-159,3.77308319126275e-158,Cardiomyocyte,F1_Young,10
Adcy5,0.00641909558468755,0.0390463329056734,Cardiomyocyte,F1_Young,16
Adcy6,0.0794842434275154,0.401388966765153,Cardiomyocyte,F1_Young,15
Adcy8,8.78861651629607e-28,8.37839052125412e-27,Cardiomyocyte,F1_Young,15
Adprhl1,2.43079070953705e-221,3.8443889990832094e-219,Cardiomyocyte,F1_Young,8
Adra1a,1.25906365883247e-52,1.44079863593296e-51,Cardiomyocyte,F1_Young,14
Afap1l1,0.0196555019173873,0.113516044781315,Cardiomyocyte,F1_Young,18
Aff1,2.00605859380277e-134,4.20862904985561e-133,Cardiomyocyte,F1_Young,5
Afg3l2,5.78613057929441e-105,9.777768058380259e-104,Cardiomyocyte,F1_Young,18
Agl,1.19876572936193e-202,9.47947053680047e-201,Cardiomyocyte,F1_Young,3
Agtpbp1,2.12753908568049e-202,1.64033263505966e-200,Cardiomyocyte,F1_Young,13
Aig1,1.0670204144125499e-188,5.53057303873665e-187,Cardiomyocyte,F1_Young,10
Aimp1,0.0969716775393958,0.475454139159772,Cardiomyocyte,F1_Young,3
Akap13,2.69927782673291e-111,4.79802467875752e-110,Cardiomyocyte,F1_Young,7
Aldh4a1,0.045015916427929,0.243987849321148,Cardiomyocyte,F1_Young,4
Aldh9a1,9.363222091474e-4,0.00606642372481216,Cardiomyocyte,F1_Young,1
Alpk2,4.0450931030619296e-76,5.569226397251339e-75,Cardiomyocyte,F1_Young,18
Alpk3,1.36105080287471e-198,9.124957991446949e-197,Cardiomyocyte,F1_Young,7
Alpl,0.00975130592254111,0.058337589651051,Cardiomyocyte,F1_Young,4
Amd1,1.1663746947591097e-100,1.90322727970217e-99,Cardiomyocyte,F1_Young,10
Angpt1,3.31031650553626e-110,5.83372348747076e-109,Cardiomyocyte,F1_Young,15
Ank,1.94923041690356e-36,1.98396917680877e-35,Cardiomyocyte,F1_Young,15
Ank3,2.28338341850546e-59,2.82242663834503e-58,Cardiomyocyte,F1_Young,10
Ankra2,4.38384161278014e-90,6.6599840068049e-89,Cardiomyocyte,F1_Young,13
Ankrd1,0.00309216857967374,0.0193826176823452,Cardiomyocyte,F1_Young,19
Ankrd11,1.3360119401262397e-156,3.69530118686038e-155,Cardiomyocyte,F1_Young,8
Ankrd17,4.6128611675834896e-99,7.448200963784018e-98,Cardiomyocyte,F1_Young,5
Ano4,3.0283381455313997e-184,1.3836140504916797e-182,Cardiomyocyte,F1_Young,10
Antxr2,2.94912819047782e-46,3.20815214794836e-45,Cardiomyocyte,F1_Young,5
Aopep,3.54757872123152e-20,3.1348804516555897e-19,Cardiomyocyte,F1_Young,13
Aox1,2.27187030616876e-82,3.24372593714095e-81,Cardiomyocyte,F1_Young,1
Apc,2.6735276523983595e-23,2.4575735558857e-22,Cardiomyocyte,F1_Young,18
Appl2,6.83358233347866e-22,6.16221284106672e-21,Cardiomyocyte,F1_Young,10
Aqp1,0.00357022571956866,0.0222435881194944,Cardiomyocyte,F1_Young,6
Arfgef2,0.00460435751760939,0.0283996771686147,Cardiomyocyte,F1_Young,2
Arhgap10,5.36180560549191e-128,1.0633960442017399e-126,Cardiomyocyte,F1_Young,8
Arhgap20,1.79115062526912e-104,3.01030437511169e-103,Cardiomyocyte,F1_Young,9
Arhgap21,1.3344615651812698e-141,3.0598360349583996e-140,Cardiomyocyte,F1_Young,2
Arhgap24,5.29491442059061e-103,8.80297362431344e-102,Cardiomyocyte,F1_Young,5
Arhgef12,1.3525497792641298e-165,4.278218994103169e-164,Cardiomyocyte,F1_Young,9
Arid1b,3.2490654714504e-187,1.60321886623249e-185,Cardiomyocyte,F1_Young,17
Arid5b,3.5001465988573e-4,0.00233141514273781,Cardiomyocyte,F1_Young,10
