gene,pval,padj,celltype,condition,chromosome
Zfp788,2.28929099058391e-5,1.4157735066191e-4,Cardiomyocyte,F1_Aged,7
Zfp809,3.5222163157742995e-56,4.06083702385663e-55,Cardiomyocyte,F1_Aged,9
Zfp810,0.0032617411273812,0.0170719835918314,Cardiomyocyte,F1_Aged,9
Zfp934,0.0519679344865618,0.229411079213704,Cardiomyocyte,F1_Aged,13
Zfp945,0.00252561310129476,0.0134285767905609,Cardiomyocyte,F1_Aged,17
Zfp948,0.0457414662194152,0.20544679597597101,Cardiomyocyte,F1_Aged,17
Zfp952,0.0775659764137829,0.32207159760921,Cardiomyocyte,F1_Aged,17
Zfp955b,6.15730624878809e-7,4.0664886741504e-6,Cardiomyocyte,F1_Aged,17
Zfp968-ps,2.14408968226621e-50,2.3623713904772197e-49,Cardiomyocyte,F1_Aged,2
Zfr,4.27734769300501e-207,2.9588662907282098e-205,Cardiomyocyte,F1_Aged,15
Zhx1,3.83165559336867e-14,3.0462569942539995e-13,Cardiomyocyte,F1_Aged,15
Zhx2,4.4694415663805895e-33,4.25389402984593e-32,Cardiomyocyte,F1_Aged,15
Zkscan3,1.7193722079038197e-167,5.467766594803129e-166,Cardiomyocyte,F1_Aged,13
Zkscan5,4.93528553265497e-7,3.27554559091146e-6,Cardiomyocyte,F1_Aged,5
Zmiz1,3.9262676577573e-23,3.48943787861609e-22,Cardiomyocyte,F1_Aged,14
Zmynd8,2.2863225611186298e-201,1.40745177845009e-199,Cardiomyocyte,F1_Aged,2
Znrf1,1.36467106416274e-75,1.80254780325433e-74,Cardiomyocyte,F1_Aged,8
Zranb1,3.77588483333601e-18,3.17098713788293e-17,Cardiomyocyte,F1_Aged,7
Zscan22,0.0521918961977253,0.230096993092468,Cardiomyocyte,F1_Aged,7
Zswim6,9.83667395443188e-73,1.27421008174204e-71,Cardiomyocyte,F1_Aged,13
Zswim7,4.36159901834309e-7,2.90052818761964e-6,Cardiomyocyte,F1_Aged,11
Clcn5,9.71184318380404e-8,6.64286113795363e-7,Cardiomyocyte,F1_Aged,X
Gpkow,3.05080140191259e-5,1.8729073565263e-4,Cardiomyocyte,F1_Aged,X
Gripap1,0.00982504978740059,0.0487131466945286,Cardiomyocyte,F1_Aged,X
Otud5,0.00180909638060501,0.00970346659780944,Cardiomyocyte,F1_Aged,X
Wdr13,9.3419036044077e-4,0.00513804698242424,Cardiomyocyte,F1_Aged,X
Tbc1d25,0.00117696731590603,0.00642069161766621,Cardiomyocyte,F1_Aged,X
Lancl3,5.719427672863e-4,0.00321418422821702,Cardiomyocyte,F1_Aged,X
Xk,0.0334316107230261,0.153964384318123,Cardiomyocyte,F1_Aged,X
Rpgr,1.71163695710696e-5,1.0634337020544e-4,Cardiomyocyte,F1_Aged,X
Tspan7,3.8382637609302e-4,0.00219002974794577,Cardiomyocyte,F1_Aged,X
Bcor,5.23859684817058e-9,3.71968093663752e-8,Cardiomyocyte,F1_Aged,X
Med14,5.6843174585484e-4,0.00319981293178356,Cardiomyocyte,F1_Aged,X
Gm14634,0.0706726117062342,0.298059852010579,Cardiomyocyte,F1_Aged,X
Ddx3x,2.2188494858554e-4,0.00128570639465372,Cardiomyocyte,F1_Aged,X
Cask,8.15777196298005e-6,5.13495777407093e-5,Cardiomyocyte,F1_Aged,X
Maob,3.15829114041913e-7,2.11364098736726e-6,Cardiomyocyte,F1_Aged,X
Fundc1,9.12470217708896e-5,5.4135058893251e-4,Cardiomyocyte,F1_Aged,X
Kdm6a,4.681969129139919e-245,7.30604950151834e-243,Cardiomyocyte,F1_Aged,X
Slc9a7,3.62713186633834e-6,2.33123130489753e-5,Cardiomyocyte,F1_Aged,X
Jade3,7.6416861894435e-7,5.01228879092531e-6,Cardiomyocyte,F1_Aged,X
Rbm10,0.0105809185400579,0.0522812690749545,Cardiomyocyte,F1_Aged,X
Uba1,4.93187120323606e-8,3.40111570130668e-7,Cardiomyocyte,F1_Aged,X
Araf,1.29269310616135e-6,8.39687390352628e-6,Cardiomyocyte,F1_Aged,X
A230072C01Rik,4.61143631295982e-6,2.9469273961866998e-05,Cardiomyocyte,F1_Aged,X
Lamp2,8.24448013334792e-10,5.974131932479971e-9,Cardiomyocyte,F1_Aged,X
Thoc2,1.74824790728278e-8,1.22578301545115e-7,Cardiomyocyte,F1_Aged,X
Xiap,2.28305303537963e-5,1.4132182534499e-4,Cardiomyocyte,F1_Aged,X
Stag2,7.3266250908981e-4,0.00406630722580039,Cardiomyocyte,F1_Aged,X
Ocrl,1.498690536791e-4,8.7827192156052e-4,Cardiomyocyte,F1_Aged,X
Zdhhc9,0.00251046630594479,0.0133586272108561,Cardiomyocyte,F1_Aged,X
Aifm1,5.93574158205948e-5,3.5881825239296e-4,Cardiomyocyte,F1_Aged,X
Zfp280c,0.00267579109757015,0.0141597462655329,Cardiomyocyte,F1_Aged,X
Enox2,0.0531722647230286,0.233957964781326,Cardiomyocyte,F1_Aged,X
Firre,4.24905561260055e-6,2.71793738422781e-5,Cardiomyocyte,F1_Aged,X
Gpc4,2.9295720251068e-8,2.04126981188646e-7,Cardiomyocyte,F1_Aged,X
Hprt,2.08026177954588e-16,1.7064250049820101e-15,Cardiomyocyte,F1_Aged,X
Ints6l,1.4783379907072e-4,8.671020907033e-4,Cardiomyocyte,F1_Aged,X
Slc9a6,2.86169691350126e-8,1.99604847085171e-7,Cardiomyocyte,F1_Aged,X
Fhl1,2.2872268223335804e-9,1.63442939061324e-8,Cardiomyocyte,F1_Aged,X
Arhgef6,5.9511679133952104e-15,4.7880499638947e-14,Cardiomyocyte,F1_Aged,X
Rbmx,7.88437613833379e-20,6.74798008778313e-19,Cardiomyocyte,F1_Aged,X
Fgf13,0,0,Cardiomyocyte,F1_Aged,X
Atp11c,7.48273374292276e-18,6.25269531942861e-17,Cardiomyocyte,F1_Aged,X
Fmr1,8.64591140293875e-13,6.7068283830889e-12,Cardiomyocyte,F1_Aged,X
Aff2,3.50942438323359e-7,2.34310822004949e-6,Cardiomyocyte,F1_Aged,X
Mamld1,1.7828176247249e-4,0.00103842936301255,Cardiomyocyte,F1_Aged,X
Mtm1,1.1125621618627699e-11,8.464050006915139e-11,Cardiomyocyte,F1_Aged,X
Mtmr1,1.50857577424794e-7,1.02351298738157e-6,Cardiomyocyte,F1_Aged,X
Cd99l2,0.00303836685066062,0.0159776187836464,Cardiomyocyte,F1_Aged,X
Bcap31,0.00241983901205319,0.0128866029927594,Cardiomyocyte,F1_Aged,X
Idh3g,0.00269082005201304,0.0142162991018834,Cardiomyocyte,F1_Aged,X
Irak1,4.0507716942745e-4,0.00230735807033804,Cardiomyocyte,F1_Aged,X
Ikbkg,0.044437482193659,0.200521523550405,Cardiomyocyte,F1_Aged,X
F8,0.0252783569573785,0.118530940030755,Cardiomyocyte,F1_Aged,X
Cmc4,0.00417423366888505,0.0216788760976925,Cardiomyocyte,F1_Aged,X
Pls3,1.94354613463595e-11,1.47191812228072e-10,Cardiomyocyte,F1_Aged,X
Tbl1x,6.41278988313109e-23,5.69177514759386e-22,Cardiomyocyte,F1_Aged,X
Prrg1,1.42457055168394e-13,1.12589733825668e-12,Cardiomyocyte,F1_Aged,X
Tmem47,4.57785914911066e-8,3.16674586500336e-7,Cardiomyocyte,F1_Aged,X
Dmd,0,0,Cardiomyocyte,F1_Aged,X
Tab3,3.6030202854284e-4,0.00205930716484025,Cardiomyocyte,F1_Aged,X
Gk,1.6816584605045999e-12,1.2984957733010199e-11,Cardiomyocyte,F1_Aged,X
Pola1,6.75536882006377e-6,4.27627592288942e-5,Cardiomyocyte,F1_Aged,X
Gm14798,0.00567190280306195,0.0289858856119922,Cardiomyocyte,F1_Aged,X
Zfx,2.5133394788246e-11,1.89702001157627e-10,Cardiomyocyte,F1_Aged,X
Klhl15,0.00188588539717497,0.0100991947446481,Cardiomyocyte,F1_Aged,X
Apoo,1.13454630443902e-8,7.98825362307009e-8,Cardiomyocyte,F1_Aged,X
Arhgef9,1.73164242582649e-8,1.21541011268784e-7,Cardiomyocyte,F1_Aged,X
Las1l,1.4851041371062901e-10,1.09989500662067e-9,Cardiomyocyte,F1_Aged,X
Msn,1.7577050817283802e-9,1.25871943419397e-8,Cardiomyocyte,F1_Aged,X
Ophn1,3.9261525034813496e-12,3.0073611071187e-11,Cardiomyocyte,F1_Aged,X
Stard8,3.91141386187836e-8,2.71132097243841e-7,Cardiomyocyte,F1_Aged,X
Gm14902,4.15046008733946e-12,3.17555156055277e-11,Cardiomyocyte,F1_Aged,X
Dlg3,0.0010144726350074,0.00556136550727097,Cardiomyocyte,F1_Aged,X
Itgb1bp2,8.133104847504059e-23,7.19962183730241e-22,Cardiomyocyte,F1_Aged,X
Taf1,2.41934699977384e-6,1.55944460792339e-5,Cardiomyocyte,F1_Aged,X
Ogt,0.00467087376949553,0.0241460423677311,Cardiomyocyte,F1_Aged,X
Hdac8,9.442245285340619e-18,7.880281823959651e-17,Cardiomyocyte,F1_Aged,X
Phka1,1.2299303660686399e-54,1.40116006049585e-53,Cardiomyocyte,F1_Aged,X
Tsix,1.2855676823543e-4,7.5668062706996e-4,Cardiomyocyte,F1_Aged,X
Xist,1.30041186472162e-195,6.463528601690429e-194,Cardiomyocyte,F1_Aged,X
Rlim,7.63504438592268e-7,5.01228879092531e-6,Cardiomyocyte,F1_Aged,X
Abcb7,5.6797142036416904e-14,4.50483242392857e-13,Cardiomyocyte,F1_Aged,X
Atrx,3.898065936217e-11,2.92246060692917e-10,Cardiomyocyte,F1_Aged,X
Magt1,1.67315918437348e-7,1.12946661238894e-6,Cardiomyocyte,F1_Aged,X
Cox7b,0,0,Cardiomyocyte,F1_Aged,X
Atp7a,1.24566388935354e-7,8.47708387176699e-7,Cardiomyocyte,F1_Aged,X
Brwd3,8.59143161554691e-6,5.4028590571996e-5,Cardiomyocyte,F1_Aged,X
2810403D21Rik,5.33460706305551e-5,3.2364569071521e-4,Cardiomyocyte,F1_Aged,X
Chm,8.22134636856427e-5,4.8948743685063e-4,Cardiomyocyte,F1_Aged,X
Diaph2,5.7118483932789e-4,0.00321261548356258,Cardiomyocyte,F1_Aged,X
Trmt2b,3.589391740169e-5,2.1915212535517e-4,Cardiomyocyte,F1_Aged,X
Zmat1,0.00125888373348658,0.00684530782147081,Cardiomyocyte,F1_Aged,X
Gprasp1,4.7448847687539505e-14,3.76783157376793e-13,Cardiomyocyte,F1_Aged,X
Morf4l2,6.3628136893927104e-9,4.50839280420539e-8,Cardiomyocyte,F1_Aged,X
BC065397,3.4774577566747097e-12,2.6697644790946598e-11,Cardiomyocyte,F1_Aged,X
Pwwp3b,2.5669502239042e-4,0.00147720720432225,Cardiomyocyte,F1_Aged,X
Rnf128,1.53680586892245e-22,1.3568378132196901e-21,Cardiomyocyte,F1_Aged,X
Tbc1d8b,0.00518478097384368,0.0267203381985339,Cardiomyocyte,F1_Aged,X
Tsc22d3,8.97181332498465e-9,6.33026996957382e-8,Cardiomyocyte,F1_Aged,X
Mid2,3.56056141984972e-12,2.7304419573933197e-11,Cardiomyocyte,F1_Aged,X
Atg4a,0.00163351481680522,0.00881808883408125,Cardiomyocyte,F1_Aged,X
Col4a5,7.81454198869188e-13,6.0689324935326996e-12,Cardiomyocyte,F1_Aged,X
Acsl4,3.15943652806164e-7,2.11364098736726e-6,Cardiomyocyte,F1_Aged,X
Tmem164,1.76803291910771e-6,1.1429191606178e-5,Cardiomyocyte,F1_Aged,X
Ammecr1,8.90033486720078e-8,6.10646696921444e-7,Cardiomyocyte,F1_Aged,X
Pak3,0.032241685163978,0.148790720392223,Cardiomyocyte,F1_Aged,X
Alg13,0.024958906271300398,0.117196823709185,Cardiomyocyte,F1_Aged,X
Amot,0.0276360523840093,0.128677132897491,Cardiomyocyte,F1_Aged,X
Tmem29,0.00971503693960695,0.0482159007875463,Cardiomyocyte,F1_Aged,X
Pfkfb1,3.499298145268e-4,0.00200172980006384,Cardiomyocyte,F1_Aged,X
Fam120c,3.7752764134600797e-13,2.9559048698152997e-12,Cardiomyocyte,F1_Aged,X
Phf8,2.40120026912152e-7,1.61605354120415e-6,Cardiomyocyte,F1_Aged,X
Smc1a,1.42804002542207e-7,9.69853094188472e-7,Cardiomyocyte,F1_Aged,X
Iqsec2,2.90790651961054e-5,1.7884557971206e-4,Cardiomyocyte,F1_Aged,X
Kantr,0.0157011667332873,0.0761234311996804,Cardiomyocyte,F1_Aged,X
Shroom2,0.00880373615054245,0.0439859043709157,Cardiomyocyte,F1_Aged,X
Nbdy,0.00461636889934054,0.0239011074958141,Cardiomyocyte,F1_Aged,X
Acot9,6.58526284366388e-7,4.33367017833933e-6,Cardiomyocyte,F1_Aged,X
Sms,3.64132113820822e-6,2.3381114676916e-5,Cardiomyocyte,F1_Aged,X
Mbtps2,0.0255350126828453,0.119650792668919,Cardiomyocyte,F1_Aged,X
Smpx,3.8362387967633896e-49,4.17876011790298e-48,Cardiomyocyte,F1_Aged,X
Rps6ka3,7.10161098526555e-23,6.29482294730936e-22,Cardiomyocyte,F1_Aged,X
Eif1ax,0.0174420045393299,0.0840774787779479,Cardiomyocyte,F1_Aged,X
Bclaf3,0.00465381614717819,0.024076411987329,Cardiomyocyte,F1_Aged,X
Sh3kbp1,0.0826563786703829,0.33880531513639,Cardiomyocyte,F1_Aged,X
Pdha1,2.27254862648204e-8,1.58841680038484e-7,Cardiomyocyte,F1_Aged,X
Phka2,1.3070143865428e-5,8.15820142669969e-5,Cardiomyocyte,F1_Aged,X
Cdkl5,1.83077715328353e-8,1.2823084236464e-7,Cardiomyocyte,F1_Aged,X
Rai2,1.52945387890554e-7,1.03558380700869e-6,Cardiomyocyte,F1_Aged,X
Nhs,1.6354160265937e-4,9.5506018611351e-4,Cardiomyocyte,F1_Aged,X
Rbbp7,3.53871499063741e-5,2.1625480498339e-4,Cardiomyocyte,F1_Aged,X
Syap1,5.27280317505808e-6,3.363166283711e-5,Cardiomyocyte,F1_Aged,X
Ctps2,8.49803567468988e-7,5.56853704855167e-6,Cardiomyocyte,F1_Aged,X
Ap1s2,2.31445189274206e-5,1.4300158563811e-4,Cardiomyocyte,F1_Aged,X
Zrsr2,0.00930999645664364,0.0463084330793765,Cardiomyocyte,F1_Aged,X
Piga,5.39275967155835e-9,3.8250969763379e-8,Cardiomyocyte,F1_Aged,X
Asb11,2.0076389577228996e-96,3.0616494105274296e-95,Cardiomyocyte,F1_Aged,X
Mospd2,0.0653826916344052,0.279794554124272,Cardiomyocyte,F1_Aged,X
Ofd1,0.0496181107819752,0.220780851025898,Cardiomyocyte,F1_Aged,X
Msl3,0.0115125265382,0.0566342031314678,Cardiomyocyte,F1_Aged,X
Hccs,9.868908851055299e-12,7.516501519929749e-11,Cardiomyocyte,F1_Aged,X
Mid1,1.27123821881429e-127,2.5692796530854998e-126,Cardiomyocyte,F1_Aged,X
Gm47283,4.8437250077861e-4,0.00275202326860667,Cardiomyocyte,F1_Aged,Y
1110002L01Rik,6.43925453653756e-7,4.13196383901351e-6,Cardiomyocyte,F1_Young,12
1110019D14Rik,0.00474022090304997,0.0260794588292149,Cardiomyocyte,F1_Young,6
1500004A13Rik,0.023611903405886,0.12245287938446,Cardiomyocyte,F1_Young,3
1700017G19Rik,4.77121343943272e-8,3.17428679613994e-7,Cardiomyocyte,F1_Young,3
1700025G04Rik,2.20656164988889e-46,2.4029114559117e-45,Cardiomyocyte,F1_Young,1
1700087I21Rik,1.3022215877735198e-25,1.16701926145085e-24,Cardiomyocyte,F1_Young,14
1700123M08Rik,0.0740809977278064,0.350831192083706,Cardiomyocyte,F1_Young,4
1700123O12Rik,6.2942149076031e-4,0.00365353190095459,Cardiomyocyte,F1_Young,4
1810037I17Rik,7.76766884142716e-10,5.4185270958886e-9,Cardiomyocyte,F1_Young,3
2210408F21Rik,2.9156560370350896e-109,5.24072606429574e-108,Cardiomyocyte,F1_Young,6
2310015A10Rik,0.00249808466285987,0.014011863175456,Cardiomyocyte,F1_Young,12
2610005L07Rik,0.00296487978999581,0.0165130232669925,Cardiomyocyte,F1_Young,8
2610008E11Rik,7.46718087167963e-9,5.05292549466492e-8,Cardiomyocyte,F1_Young,10
2610035D17Rik,1.80007216271226e-13,1.35745608742318e-12,Cardiomyocyte,F1_Young,11
2900093K20Rik,1.43707646979255e-5,8.81044847323395e-5,Cardiomyocyte,F1_Young,2
4632427E13Rik,3.77463832855359e-135,8.150899899234998e-134,Cardiomyocyte,F1_Young,7
4732440D04Rik,2.86922018313504e-108,5.1281231917218686e-107,Cardiomyocyte,F1_Young,1
4732463B04Rik,0.00824245603801398,0.0446489891716733,Cardiomyocyte,F1_Young,12
4833420G17Rik,2.81329083866404e-8,1.88356519960078e-7,Cardiomyocyte,F1_Young,13
4930402D18Rik,9.14362582734781e-5,5.5202023482471e-4,Cardiomyocyte,F1_Young,15
4930412C18Rik,7.632659339619e-4,0.00441021330061825,Cardiomyocyte,F1_Young,4
4930481A15Rik,2.7326098008907703e-17,2.1692876047974799e-16,Cardiomyocyte,F1_Young,19
4930522O17Rik,9.64595019033732e-7,6.12750269621127e-6,Cardiomyocyte,F1_Young,4
4930523C07Rik,0.00162454390587875,0.00921011585348998,Cardiomyocyte,F1_Young,1
4933431K23Rik,0.00531741276320782,0.0291283727730007,Cardiomyocyte,F1_Young,8
5031425E22Rik,3.7538281113873097e-150,9.97918926922165e-149,Cardiomyocyte,F1_Young,5
5830417I10Rik,4.89807130107482e-18,3.92776896348547e-17,Cardiomyocyte,F1_Young,3
6820431F20Rik,6.242803465918571e-9,4.23346382946054e-8,Cardiomyocyte,F1_Young,8
9330136K24Rik,4.6538554122004e-4,0.00272134410286433,Cardiomyocyte,F1_Young,17
9330158H04Rik,0.00976874491657953,0.0525568444619037,Cardiomyocyte,F1_Young,6
9330159M07Rik,6.600519208872868e-107,1.16004125095941e-105,Cardiomyocyte,F1_Young,9
9430037G07Rik,1.8415064686136802e-14,1.4105582841306e-13,Cardiomyocyte,F1_Young,9
9530026P05Rik,8.15791707567727e-143,1.9819487091104897e-141,Cardiomyocyte,F1_Young,6
A330102I10Rik,7.511233689489309e-35,7.33388511626526e-34,Cardiomyocyte,F1_Young,13
A730017L22Rik,5.1412632082555095e-11,3.68389267481683e-10,Cardiomyocyte,F1_Young,2
A930002C04Rik,1.18400488503099e-5,7.27300864814665e-5,Cardiomyocyte,F1_Young,13
A930015D03Rik,9.5228309013686e-4,0.00547735919208721,Cardiomyocyte,F1_Young,17
A930029G22Rik,4.37959569310622e-11,3.15241205350205e-10,Cardiomyocyte,F1_Young,17
AI839979,3.4514061532464e-4,0.00202946530962734,Cardiomyocyte,F1_Young,5
Aak1,2.35326614710535e-197,1.5672752539721598e-195,Cardiomyocyte,F1_Young,6
Aamdc,0.0525974985268563,0.257329942358939,Cardiomyocyte,F1_Young,7
Abca8a,9.5562095779036e-7,6.0765967838589e-6,Cardiomyocyte,F1_Young,11
Abcb4,0.057950905510862,0.281177438011675,Cardiomyocyte,F1_Young,5
Abcc5,1.96069262920424e-57,2.39484599709947e-56,Cardiomyocyte,F1_Young,16
Abcc9,1.89576256009796e-31,1.8145975367231198e-30,Cardiomyocyte,F1_Young,6
Abhd18,1.18201188244487e-178,4.6450864473470194e-177,Cardiomyocyte,F1_Young,3
Abhd2,4.3013258839094196e-31,4.0924043409766794e-30,Cardiomyocyte,F1_Young,7
Ablim3,1.9330557495232e-4,0.0011494777939129,Cardiomyocyte,F1_Young,18
Abra,3.8308542560470893e-106,6.6770839884324804e-105,Cardiomyocyte,F1_Young,15
Abtb2,2.17478169422389e-115,4.0589509673612195e-114,Cardiomyocyte,F1_Young,2
Acacb,1.2284756350346099e-121,2.3624818671319098e-120,Cardiomyocyte,F1_Young,5
Acadl,7.71177379706716e-50,8.66649961173071e-49,Cardiomyocyte,F1_Young,1
Aco2,5.413268423456299e-217,6.989744758205708e-215,Cardiomyocyte,F1_Young,15
Acot7,0.0106166086679945,0.0568284966517775,Cardiomyocyte,F1_Young,4
Acsl1,1.81749879070177e-272,1.0453922589791e-269,Cardiomyocyte,F1_Young,8
Acsm5,2.4533205062827702e-9,1.68353132790142e-8,Cardiomyocyte,F1_Young,7
Acss1,6.177687261413019e-91,9.67480873835648e-90,Cardiomyocyte,F1_Young,2
Actc1,1.09555764077584e-78,1.5789506134826298e-77,Cardiomyocyte,F1_Young,2
Actg1,2.5161547149594597e-30,2.35847568615533e-29,Cardiomyocyte,F1_Young,11
Actn1,0.0386396760206227,0.193565502915661,Cardiomyocyte,F1_Young,12
Actr3b,0.093660583423121,0.430661708806749,Cardiomyocyte,F1_Young,5
Adam19,3.1506173961618996e-207,2.9314641566935797e-205,Cardiomyocyte,F1_Young,11
Adam22,1.00036716372791e-47,1.1065250078507901e-46,Cardiomyocyte,F1_Young,5
Adamts1,8.17301212632876e-7,5.21802701546741e-6,Cardiomyocyte,F1_Young,16
Adamtsl5,4.525177391634069e-156,1.2724798825274998e-154,Cardiomyocyte,F1_Young,10
Adcy5,0.0101635216322743,0.0544954248876269,Cardiomyocyte,F1_Young,16
Adcy8,9.66890305441511e-28,8.81486305839833e-27,Cardiomyocyte,F1_Young,15
Adprhl1,1.8589256586921397e-219,2.6136494761211395e-217,Cardiomyocyte,F1_Young,8
Adra1a,6.95716623434399e-54,8.04716467361872e-53,Cardiomyocyte,F1_Young,14
Afap1l1,0.0211330387682769,0.109957842341191,Cardiomyocyte,F1_Young,18
Aff1,1.6547564441191397e-133,3.5490318718446796e-132,Cardiomyocyte,F1_Young,5
Afg3l2,6.57204707882728e-103,1.12079088592292e-101,Cardiomyocyte,F1_Young,18
Agl,9.36191002524852e-200,6.88753543369155e-198,Cardiomyocyte,F1_Young,3
Agtpbp1,7.334044744052879e-201,5.4591177759556e-199,Cardiomyocyte,F1_Young,13
Aig1,3.70527993260578e-187,1.87546449068774e-185,Cardiomyocyte,F1_Young,10
Aimp1,0.0968738546862845,0.444467642204585,Cardiomyocyte,F1_Young,3
Akap13,2.869063696857239e-107,5.070549164808879e-106,Cardiomyocyte,F1_Young,7
Aldh4a1,0.0447410435710072,0.221326491535389,Cardiomyocyte,F1_Young,4
Aldh9a1,0.00166057825435675,0.00939756584554128,Cardiomyocyte,F1_Young,1
Alpk2,1.9366466029286e-78,2.7848097856202798e-77,Cardiomyocyte,F1_Young,18
Alpk3,1.5710833206521398e-195,9.841825910659479e-194,Cardiomyocyte,F1_Young,7
Alpl,0.0131999715503738,0.0701227707801972,Cardiomyocyte,F1_Young,4
Amd1,2.4296346233471e-100,4.02416184866939e-99,Cardiomyocyte,F1_Young,10
Angpt1,6.060490114308761e-110,1.09870260610979e-108,Cardiomyocyte,F1_Young,15
Ank,7.05774655045435e-39,7.14469798795595e-38,Cardiomyocyte,F1_Young,15
Ank3,1.2984192101984302e-61,1.6463122931714398e-60,Cardiomyocyte,F1_Young,10
Ankra2,6.00164924896876e-90,9.284213887096658e-89,Cardiomyocyte,F1_Young,13
Ankrd1,0.00518592700441479,0.0284820834695594,Cardiomyocyte,F1_Young,19
Ankrd11,9.446934874221049e-153,2.5763257305688196e-151,Cardiomyocyte,F1_Young,8
Ankrd17,1.61487350123668e-101,2.7101603825794297e-100,Cardiomyocyte,F1_Young,5
Ano4,3.973332469822849e-183,1.8349835428152698e-181,Cardiomyocyte,F1_Young,10
Antxr2,4.3481296162001496e-44,4.615875181493019e-43,Cardiomyocyte,F1_Young,5
Aopep,2.12782991808547e-23,1.8698305405176098e-22,Cardiomyocyte,F1_Young,13
Aox1,5.65870544892568e-82,8.23048951157535e-81,Cardiomyocyte,F1_Young,1
Apc,5.2920972536146704e-21,4.4823426136037495e-20,Cardiomyocyte,F1_Young,18
Appl2,5.03890293853172e-22,4.30826201244462e-21,Cardiomyocyte,F1_Young,10
Aqp1,0.00393905109586989,0.0218234468332476,Cardiomyocyte,F1_Young,6
Arfgef2,0.0206365728196522,0.1076402277246,Cardiomyocyte,F1_Young,2
Arhgap10,3.97858444633462e-129,8.12016251353522e-128,Cardiomyocyte,F1_Young,8
Arhgap20,2.4168480697256298e-104,4.16659338887031e-103,Cardiomyocyte,F1_Young,9
Arhgap21,9.98303550153069e-143,2.4016222668511297e-141,Cardiomyocyte,F1_Young,2
Arhgap24,5.29309202282535e-102,8.954383216154e-101,Cardiomyocyte,F1_Young,5
Arhgef12,2.1731011405852698e-167,7.236426798148939e-166,Cardiomyocyte,F1_Young,9
Arid1b,1.51462304011343e-185,7.545685019525739e-184,Cardiomyocyte,F1_Young,17
Arid5b,7.9819887839757e-4,0.00460365023119549,Cardiomyocyte,F1_Young,10
Arih1,1.0578792231814199e-131,2.23106728168961e-130,Cardiomyocyte,F1_Young,9
Art1,1.5702952981094098e-198,1.1039175945709199e-196,Cardiomyocyte,F1_Young,7
Art3,2.30315357062241e-133,4.9229907572053994e-132,Cardiomyocyte,F1_Young,5
Asap1,5.481077544438259e-145,1.38715110494643e-143,Cardiomyocyte,F1_Young,15
Asb14,8.835175259704499e-158,2.55251844146805e-156,Cardiomyocyte,F1_Young,14
Asb18,8.00801300507124e-62,1.0174035799816399e-60,Cardiomyocyte,F1_Young,1
Ash1l,1.62656703148932e-184,7.977743882351119e-183,Cardiomyocyte,F1_Young,3
Asph,1.0269733834609799e-75,1.44714044480125e-74,Cardiomyocyte,F1_Young,4
Asrgl1,0.00281393553200209,0.0156999736428371,Cardiomyocyte,F1_Young,19
Atcayos,5.34520806595383e-263,2.8182609527741597e-260,Cardiomyocyte,F1_Young,10
Atf3,0.00186196195868891,0.0104996731841575,Cardiomyocyte,F1_Young,1
Atf6,7.363443009170839e-75,1.0307191132527401e-73,Cardiomyocyte,F1_Young,1
Atf7ip,0.0153685189364337,0.0808956899424427,Cardiomyocyte,F1_Young,6
Atg10,2.4395091780034298e-144,6.10070141076193e-143,Cardiomyocyte,F1_Young,13
Atosa,2.1623159151049396e-190,1.1693139140913599e-188,Cardiomyocyte,F1_Young,9
Atp13a3,0.015121654551429,0.079662538173931,Cardiomyocyte,F1_Young,16
Atp1a1,4.2084707145581896e-160,1.2327312134726698e-158,Cardiomyocyte,F1_Young,3
Atp1b1,2.52424694708096e-64,3.26603485361579e-63,Cardiomyocyte,F1_Young,1
Atp2c1,1.20328175576256e-191,6.737312981159029e-190,Cardiomyocyte,F1_Young,9
Atp5f1a,2.7150504789676e-196,1.77094065777608e-194,Cardiomyocyte,F1_Young,Unknown
Atp5f1c,5.248804385865759e-172,1.9085738706535998e-170,Cardiomyocyte,F1_Young,Unknown
Atp5mf,0.0303333069390251,0.154275589230878,Cardiomyocyte,F1_Young,Unknown
Atp5pb,9.514836149023879e-112,1.74493821202534e-110,Cardiomyocyte,F1_Young,3
Atp6v0b,6.2136906316991105e-61,7.81590867331218e-60,Cardiomyocyte,F1_Young,4
Atp8a1,6.2448061888266e-4,0.00362818078573977,Cardiomyocyte,F1_Young,5
Atp9a,0.0203663914936744,0.106406407085448,Cardiomyocyte,F1_Young,2
Atraid,0.0034225017989456402,0.0190282679103067,Cardiomyocyte,F1_Young,5
Atxn1,2.4430601340467902e-61,3.08527773814651e-60,Cardiomyocyte,F1_Young,13
Atxn2,4.7808403248530295e-144,1.1908809738324801e-142,Cardiomyocyte,F1_Young,5
Auts2,1.96789045142272e-198,1.3682244929836898e-196,Cardiomyocyte,F1_Young,5
Avil,9.20546106437223e-13,6.86018282147033e-12,Cardiomyocyte,F1_Young,10
B230110C06Rik,0.0459785438890168,0.226739085881379,Cardiomyocyte,F1_Young,14
B3galnt2,0.0421412679172013,0.21006570915944,Cardiomyocyte,F1_Young,13
B4galt1,1.52993748371791e-197,1.0297781339875798e-195,Cardiomyocyte,F1_Young,4
BB218582,2.2556823339625297e-31,2.1558462427463596e-30,Cardiomyocyte,F1_Young,2
